Heure,Protocole,Source,Destination,Drapeaux TCP,Numéro de séquence,Numéro d'accusé de réception,Taille de la fenêtre de réception,Longueur 
11:42:29.646107,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,10158,11606,432,0
11:42:29.646111,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,11606,1331,253,1448
11:42:29.646113,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,13054,1331,253,1448
11:42:29.646114,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,13054,14502,477,0
11:42:29.646118,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,14502,1331,253,1448
11:42:29.646120,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,15950,1331,253,1448
11:42:29.646121,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,15950,17398,523,0
11:42:29.646125,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,17398,1331,253,1448
11:42:29.646127,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,18846,1331,253,1448
11:42:29.646128,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,18846,20294,568,0
11:42:29.646133,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,5419,1323,252,1448
11:42:29.646136,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,5419,6867,342,0
11:42:29.646139,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,6867,1323,252,1448
11:42:29.646141,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,6867,8315,364,0
11:42:29.646251,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,8315,1323,252,1448
11:42:29.646257,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,8315,9763,387,0
11:42:29.646263,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,9763,1323,252,1448
11:42:29.646265,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,9763,11211,410,0
11:42:29.646270,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,11211,1323,252,1448
11:42:29.646271,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,11211,12659,432,0
11:42:29.646276,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,12659,1323,252,1448
11:42:29.646277,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,12659,14107,455,0
11:42:29.646281,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,14107,1323,252,1448
11:42:29.646283,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,14107,15555,477,0
11:42:29.646287,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,15555,1323,252,1448
11:42:29.646288,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,15555,17003,500,0
11:42:29.646292,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,17003,1323,252,1448
11:42:29.646294,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,17003,18451,523,0
11:42:29.646298,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,18451,1323,252,1448
11:42:29.646299,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,18451,19899,545,0
11:42:29.648054,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,107048,1322,252,1448
11:42:29.648176,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,108496,1322,252,1448
11:42:29.648447,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,109944,1322,252,1448
11:42:29.648630,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,111392,1322,252,1448
11:42:29.648632,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,112840,1322,252,1448
11:42:29.648634,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,114288,1322,252,1448
11:42:29.648635,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,115736,1322,252,1448
11:42:29.648636,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,117184,1322,252,1448
11:42:29.648701,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,118632,1322,252,1448
11:42:29.649013,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,120080,1322,252,1448
11:42:29.649017,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,121528,1322,252,1448
11:42:29.649018,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,122976,1322,252,1448
11:42:29.649019,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,124424,1322,252,1448
11:42:29.649021,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,125872,1322,252,1448
11:42:29.649022,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,127320,1322,252,1448
11:42:29.649024,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,128768,1322,252,1448
11:42:29.649025,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,130216,1322,252,1448
11:42:29.649026,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,131664,1322,252,1448
11:42:29.649027,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,133112,1322,252,1448
11:42:29.649029,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,134560,1322,252,1448
11:42:29.649031,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,136008,1322,252,1448
11:42:29.649032,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,137456,1322,252,1448
11:42:29.649033,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,138904,1322,252,1448
11:42:29.649034,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,140352,1322,252,1448
11:42:29.649112,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,141800,1322,252,1448
11:42:29.649114,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,143248,1322,252,1448
11:42:29.649116,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,144696,1322,252,1448
11:42:29.649117,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,106178,2875,286,1448
11:42:29.649118,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,146144,1322,252,1448
11:42:29.649120,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,107626,2875,286,1448
11:42:29.649121,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,109074,2875,286,1448
11:42:29.649123,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,110522,2875,286,1448
11:42:29.649308,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,33192,1705,261,1448
11:42:29.649312,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,33192,34640,794,0
11:42:29.649318,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,34640,1705,261,1448
11:42:29.649321,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,34640,36088,817,0
11:42:29.649322,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,111970,2875,286,1448
11:42:29.649323,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,113418,2875,286,1448
11:42:29.649414,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,114866,2875,286,1448
11:42:29.649417,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,116314,2875,286,1448
11:42:29.649478,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,117762,2875,286,1448
11:42:29.649480,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,119210,2875,286,1448
11:42:29.649481,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,120658,2875,286,1448
11:42:29.649483,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40678,P.,122106,2875,286,1448
11:42:29.649532,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,36088,1705,261,1448
11:42:29.649535,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,36088,37536,839,0
11:42:29.649834,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,37536,1705,261,1448
11:42:29.649839,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,37536,38984,862,0
11:42:29.649843,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,38984,1705,261,1448
11:42:29.649846,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,38984,40432,885,0
11:42:29.649850,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,40432,1705,261,1448
11:42:29.649852,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,40432,41880,907,0
11:42:29.649856,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,41880,1705,261,1448
11:42:29.649857,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,41880,43328,930,0
11:42:29.649861,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,43328,1705,261,1448
11:42:29.649863,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,43328,44776,953,0
11:42:29.649867,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,44776,1705,261,1448
11:42:29.649868,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,44776,46224,975,0
11:42:29.649872,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,46224,1705,261,1448
11:42:29.649874,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,46224,47672,998,0
11:42:29.649878,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,47672,1705,261,1448
11:42:29.649879,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,47672,49120,1020,0
11:42:29.649883,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,49120,1705,261,1448
11:42:29.649884,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,49120,50568,1043,0
11:42:29.649888,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,50568,1705,261,1448
11:42:29.649890,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,50568,52016,1066,0
11:42:29.649893,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,52016,1705,261,1448
11:42:29.649895,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,52016,53464,1088,0
11:42:29.649899,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,53464,1705,261,1448
11:42:29.649900,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,53464,54912,1111,0
11:42:29.649905,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,54912,1705,261,1448
11:42:29.649906,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,54912,56360,1134,0
11:42:29.649910,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,56360,1705,261,1448
11:42:29.649912,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,56360,57808,1131,0
11:42:29.649916,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,57808,1705,261,1448
11:42:29.649917,11,BP-Linux8.40680,mauves.univ-st-etienne.fr.https,P.,57808,59256,1124,0
11:42:29.649948,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,59256,1705,261,1448
11:42:29.649953,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,60704,1705,261,1448
11:42:29.649956,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,62152,1705,261,1448
11:42:29.649958,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,63600,1705,261,1448
11:42:29.649960,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,19899,1323,252,1448
11:42:29.649962,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,19899,21347,568,0
11:42:29.649966,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,20294,1331,253,1448
11:42:29.649968,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,65048,1705,261,1448
11:42:29.649969,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,66496,1705,261,1448
11:42:29.649971,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,21742,1331,253,1448
11:42:29.649973,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,21742,23190,613,0
11:42:29.649978,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,21347,1323,252,1448
11:42:29.649981,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,21347,22795,591,0
11:42:29.650039,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,23190,1331,253,1448
11:42:29.650040,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,24638,1331,253,1448
11:42:29.650042,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,24638,26086,658,0
11:42:29.650171,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,26086,1331,253,1448
11:42:29.650174,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,27534,1331,253,1448
11:42:29.650177,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,27534,28982,704,0
11:42:29.650268,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,28982,1331,253,1448
11:42:29.650471,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,30430,1331,253,1448
11:42:29.650475,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,30430,31878,749,0
11:42:29.650480,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,22795,1323,252,1448
11:42:29.650483,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,22795,24243,613,0
11:42:29.650487,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,31878,1331,253,1448
11:42:29.650489,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,24243,1323,252,1448
11:42:29.650491,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,24243,25691,636,0
11:42:29.650495,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,33326,1331,253,1448
11:42:29.650497,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,33326,34774,794,0
11:42:29.650501,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,34774,1331,253,1448
11:42:29.650502,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,36222,1331,253,1448
11:42:29.650504,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,36222,37670,839,0
11:42:29.650508,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,37670,1331,253,1448
11:42:29.650509,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,39118,1331,253,1448
11:42:29.650511,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,39118,40566,885,0
11:42:29.650515,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,40566,1331,253,1448
11:42:29.650516,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,42014,1331,253,1448
11:42:29.650517,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,42014,43462,930,0
11:42:29.650521,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,43462,1331,253,1448
11:42:29.650522,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,25691,1323,252,1448
11:42:29.650524,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,25691,27139,658,0
11:42:29.650528,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,44910,1331,253,1448
11:42:29.650529,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,44910,46358,975,0
11:42:29.650533,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,27139,1323,252,1448
11:42:29.650535,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,27139,28587,681,0
11:42:29.650649,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,46358,1331,253,1448
11:42:29.650652,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,28587,1323,252,1448
11:42:29.650654,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,28587,30035,704,0
11:42:29.650659,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,30035,1323,252,1448
11:42:29.650661,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,30035,31483,726,0
11:42:29.650666,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,47806,1331,253,1448
11:42:29.650667,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,47806,49254,1020,0
11:42:29.650671,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,31483,1323,252,1448
11:42:29.650673,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,31483,32931,749,0
11:42:29.650677,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,32931,1323,252,1448
11:42:29.650678,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,32931,34379,772,0
11:42:29.650682,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,34379,1323,252,1448
11:42:29.650684,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,34379,35827,794,0
11:42:29.650688,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,35827,1323,252,1448
11:42:29.650689,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,35827,37275,817,0
11:42:29.650693,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,37275,1323,252,1448
11:42:29.650694,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,37275,38723,839,0
11:42:29.650698,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,38723,1323,252,1448
11:42:29.650700,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,38723,40171,862,0
11:42:29.650704,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,147592,1322,252,1448
11:42:29.650706,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,40171,1323,252,1448
11:42:29.650708,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,40171,41619,885,0
11:42:29.650713,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,41619,1323,252,1448
11:42:29.650715,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,41619,43067,907,0
11:42:29.650721,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,43067,1323,252,1448
11:42:29.650723,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,43067,44515,930,0
11:42:29.650728,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,44515,1323,252,1448
11:42:29.650729,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,44515,45963,953,0
11:42:29.650733,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,45963,1323,252,1448
11:42:29.650735,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,45963,47411,975,0
11:42:29.650739,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,47411,1323,252,1448
11:42:29.650740,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,47411,48859,998,0
11:42:29.650744,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,149040,1322,252,1448
11:42:29.650746,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,150488,1322,252,1448
11:42:29.650747,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40682,P.,151936,1322,252,1448
11:42:29.651138,11,BP-Linux8.40679,mauves.univ-st-etienne.fr.https,P.,1884,127027,1473,566
11:42:29.652803,11,BP-Linux8.40678,mauves.univ-st-etienne.fr.https,P.,1884,123554,997,0
11:42:29.653068,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,67944,1705,261,1448
11:42:29.653094,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,69392,1705,261,1448
11:42:29.653818,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,70840,1705,261,1448
11:42:29.654130,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,72288,1705,261,1448
11:42:29.654132,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,73736,1705,261,1448
11:42:29.654140,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,75184,1705,261,1448
11:42:29.654142,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,76632,1705,261,1448
11:42:29.654149,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,78080,1705,261,1448
11:42:29.654151,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,79528,1705,261,1448
11:42:29.654152,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,80976,1705,261,1448
11:42:29.654153,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,82424,1705,261,1448
11:42:29.654154,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,83872,1705,261,1448
11:42:29.654161,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,85320,1705,261,1448
11:42:29.654163,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,86768,1705,261,1448
11:42:29.654170,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,88216,1705,261,1448
11:42:29.654172,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,89664,1705,261,1448
11:42:29.654173,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,91112,1705,261,1448
11:42:29.654180,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,92560,1705,261,1448
11:42:29.654295,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,94008,1705,261,1448
11:42:29.654307,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,95456,1705,261,1448
11:42:29.654309,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,96904,1705,261,1448
11:42:29.654316,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,98352,1705,261,1448
11:42:29.654318,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,99800,1705,261,1448
11:42:29.654320,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,101248,1705,261,1448
11:42:29.654321,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,102696,1705,261,1448
11:42:29.654322,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,104144,1705,261,1448
11:42:29.654324,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,105592,1705,261,1448
11:42:29.654325,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,107040,1705,261,1448
11:42:29.654327,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,49254,1331,253,1448
11:42:29.654329,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,108488,1705,261,1448
11:42:29.654336,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,109936,1705,261,1448
11:42:29.654337,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,50702,1331,253,1448
11:42:29.654340,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,50702,52150,1066,0
11:42:29.654464,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,111384,1705,261,1448
11:42:29.654466,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,112832,1705,261,1448
11:42:29.654467,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,114280,1705,261,1448
11:42:29.654474,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40680,P.,115728,1705,261,1448
11:42:29.654475,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,52150,1331,253,1448
11:42:29.654482,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,48859,1323,252,1448
11:42:29.654485,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,48859,50307,1020,0
11:42:29.654490,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,53598,1331,253,1448
11:42:29.654492,11,BP-Linux8.40684,mauves.univ-st-etienne.fr.https,P.,53598,55046,1096,0
11:42:29.654502,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,55046,1331,253,1448
11:42:29.654503,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,56494,1331,253,1448
11:42:29.654511,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,57942,1331,253,1448
11:42:29.654513,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,59390,1331,253,1448
11:42:29.654523,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,60838,1331,253,1448
11:42:29.654526,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,62286,1331,253,1448
11:42:29.654527,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,63734,1331,253,1448
11:42:29.654535,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,50307,1323,252,1448
11:42:29.654537,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,50307,51755,1043,0
11:42:29.654542,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,51755,1323,252,1448
11:42:29.654543,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,51755,53203,1066,0
11:42:29.654553,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,53203,1323,252,1448
11:42:29.654555,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,53203,54651,1088,0
11:42:29.654559,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,54651,1323,252,1448
11:42:29.654560,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,54651,56099,1089,0
11:42:29.654570,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,56099,1323,252,1448
11:42:29.654572,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,56099,57547,1082,0
11:42:29.654681,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,65182,1331,253,1448
11:42:29.654683,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,66630,1331,253,1448
11:42:29.654696,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,68078,1331,253,1448
11:42:29.654699,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,69526,1331,253,1448
11:42:29.654714,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,70974,1331,253,1448
11:42:29.654717,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,72422,1331,253,1448
11:42:29.654723,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,73870,1331,253,1448
11:42:29.654724,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,75318,1331,253,1448
11:42:29.654865,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,76766,1331,253,1448
11:42:29.654868,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40684,P.,78214,1331,253,1448
11:42:29.654872,11,mauves.univ-st-etienne.fr.https,BP-Linux8.40683,P.,57547,1323,252,1448
11:42:29.654876,11,BP-Linux8.40683,mauves.univ-st-etienne.fr.https,P.,57547,58995,1074,0
